L'aventure de l'electricite;4207;F & J nous emmenent au Musee Electropolis à Mulhouse où ils nous revelent tout sur l'origine et l'utilisation de l'electricite au quotidien. Fred nous parle de la decouverte de l'electricite, des formes d'electricite naturelles comme la foudre, et de l'utilisation de l'electricite dans la vie quotidienne. Puis il nous guide dans l'exposition de La Villette, où il nous montre de quoi sont constitues une prise, une ampoule, une pile, un generateur, etc. Jamy nous explique tout sur le courant electrique, la tension, les courts-circuits et le fonctionnement d'une pile... ;Technologie, physique chimie;energie;1998
Le Petrole;4208;F & J partent à la recherche de petrole dans la region Aquitaine et nous font decouvrir les differentes etapes qui permettent la production du petrole. De la campagne de prospection jusqu'aux circuits de distribution, en passant par l'extraction, nous verrons comment etudier le sol et le sous-sol, comment les geologues utilisent le forage et les echantillons de roche, et enfin comment recuperer le petrole brut et le transformer en divers carburants. Jamy nous expliquera comment s'est forme le petrole, comment l'extraire, comment trier le petrole brut. Il abordera egalement la distillation et les differentes taxes sur un litre d'essence. ;Technologie, physique chimie;energie;1998
Les plate-forme petrolieres;4209;Apres avoir cherche du petrole dans le bassin aquitain, F & J debarquent sur une plate-forme en mer du Nord. Nous decouvrons avec eux l'installation et le fonctionnement d'une plate-forme d'exploration. Ils nous montrent comment s'effectue le forage à partir du derrick et comment les hommes vivent à bord. Comment achemine-t-on du petrole et du gaz par pipe-line ? Comment demantele-t-on une plate-forme petroliere ? Comment un gisement de petrole se forme-t-il ? Comment l'appareil de forage fonctionne-t-il ? Que faut-il faire pour maintenir la pression d'un gisement ? ;Technologie, physique chimie;energie;1998
Comme une lettre à la poste;4309;F & J nous expliquent le fonctionnement de la Poste. Ils nous entraînent dans un periple qui ira de la boîte aux lettres au domicile du destinataire, en passant par le bureau de quartier et le centre de tri, avant de partager l'aventure de l'equipage d'un avion de l'Aeropostale. Jamy retrace l'itineraire d'une lettre, nous explique comment s'effectue le tri par lecteur optique et comment le courrier est achemine en fonction de sa destination. Il nous dira tout sur la tarification avant de nous apprendre ce que devient le courrier envoye à une adresse erronee. ;Technologie, physique chimie;Communication;1998
L'ecriture de A à Z;4310;F & J remontent le temps et retracent l'histoire de l'ecriture et de ses origines. Nous apprendrons en quoi consistait l'ecriture cuneiforme et nous initierons aux ecritures chinoises et arabes. Puis, nous suivrons Fred à l'Institut des Arts de l'ecriture, pour y decouvrir l'art de la calligraphie, et dans une usine de stylos. Jamy nous rappellera quand sont apparues les premieres formes d'ecriture, ce que sont un pictogramme et un ideogramme. Il nous expliquera comment a ete conçu le premier alphabet et comment fonctionnent un stylo-plume et un stylo à bille. ;Technologie, physique chimie;Communication;1998
Voyage dans le cyberespace;4311;L'equipe de CPS nous entraîne sur le reseau des reseaux et nous explique le fonctionnement d'Internet. Depuis un cybercafe, Fred entre en communication avec son cousin d'Amerique, avant de nous expliquer, dans les locaux d'un fournisseur d'acces, comment tout s'organise. De son côte, Jamy illustre les differentes applications que permet Internet : le courrier electronique, le web... Il nous explique comment fonctionne un fournisseur d'acces, comment circule l'information sur le reseau, ce que sont un modem, un lien hypertexte et un moteur de recherche. ;Technologie, physique chimie;Communication;1998
Les motos;4412;"F & J nous emmenent à la decouverte des motos, des plus anciennes aux plus modernes. Ils vont à Sainte Genevieve des Bois faire une viree avec des passionnes de motos anciennes, puis ils se rendent sur l'autodrome de Linas-Montlhery où sont reunis les laboratoires de l'UTAC charges de tester tous les vehicules et accessoires qui sont mis sur le marche. Fred, en side-car nous presente des motos qui ont marque leur temps : dans le jargon des collectionneurs on les appelle "" les toujours roulantes"" ! Puis direction le mythique circuit de Linas-Montlhery, dans les laboratoires de l'Union Technique Autos Motos et Cycles (UTAC) où nous assistons aux tests de 2 des equipements les plus importants d'une moto : les pneus et les freins. ";Technologie, physique chimie;Transport;1998
Les porte-avions;4503;F & J nous font partager une partie de bataille navale à grande echelle. Ils nous font parcourir les entrailles d'une vraie île flottante : le porte-avions Foch. A bord, Fred nous fait parcourir tous les etages du Foch. Nous penetrons dans la salle des machines, le hangar des avions de defense, parcourons le pont d'envol et tous ses dangers, visitons les dortoirs et même un bloc operatoire. Du camion, Jamy nous explique la production d'electricite à base de propulsion à vapeur ou à base de propulsion nucleaire, comment se fait le catapultage et l'appontage des avions ainsi que les risques causes par le tangage et le roulis. ;Technologie, physique chimie;Defense;1998
Le stade de France;4605;F & J nous font decouvrir le stade de France et son architecture tres moderne. En nous guidant à travers cet immense stade, Fred nous explique les differentes campagnes de construction et nous revele les secrets de fabrication et de pose de la pelouse. Jamy nous expliquera où se situe le stade de France et quelle est son orientation par rapport au soleil. Il nous montrera le fonctionnement et la resistance des tribunes et comment les architectes ont fait pour que les spectateurs voient l'action de tous les endroits du stade. ;Technologie, physique chimie;Grds travaux et architectures;1998
Bonne annee, bons sorciers (la Villette 2);5;Emission speciale;Emission speciale;Emission speciale;1999
La vie extraterrestre;1008;Nous savons desormais que notre Soleil est une etoile tres ordinaire... L'Univers est immense et notre bonne vieille Terre reste desesperement la seule planete habitee connue de nous. Depuis plusieurs decennies, les scientifiques cherchent les traces d'une vie extraterrestre et se posent tres serieusement la question : y a-t-il de la vie ailleurs ou sommes-nous seuls dans l'Univers ? F & J nous offrent les cles qui nous aideront à nous poser les bonnes questions, sans tomber dans les exces que suscite souvent ce theme. ;La terre et l'univers;Espace et Astronomie;1999
Les Sorciers decrochent la Lune;1009;D'où vient la Lune ? Comment tourne-t-elle autour de notre planete ? Quelle influence exerce-t-elle sur la Terre ? Que se passe-t-il pendant une eclipse de Soleil ? Les sorciers reviennent sur les origines du satellite naturel de la Terre. Fred s'est rendu à l'Observatoire de la Côte d'Azur pour y observer la Lune de plus pres. Avec lui, nous decouvrons ses montagnes et ses crateres et nous apprenons à calculer au centimetre pres la distance qui la separe de la Terre. Il nous fait partager ensuite l'extraordinaire experience qu'a ete l'eclipse totale du 11 août 1999. Situes sur une zone d'eclipse totale, nous observons avec lui la Lune qui grignote doucement le Soleil, les ombres volantes qui apparaissent avec la penombre et la couronne solaire qui nous offre à voir les magnifiques protuberances du Soleil. ;La terre et l'univers;Espace et Astronomie;1999
La cartographie;1214;Pourquoi s'est-on servi des mouvements du Soleil pour dessiner les premieres cartes du monde ? Comment eratosthene a-t-il reussi à calculer la taille de la Terre ? Comment represente-t-on une sphere sur un plan ? Comment les geometres font-ils pour retranscrire sur une carte les prises de vues faites sur le terrain ? Pour nous parler de la cartographie, Fred s'est rendu à la Bibliotheque Nationale, où l'on conserve toutes les cartes editees depuis le debut du 19eme siecle. Il a egalement suivi les geometres de l'IGN qui, à pied ou en avion, etablissent les cartes de notre pays dans les moindres details. ;La terre et l'univers;Geographie et geologie;1999
Iles Polder : de la terre gagnee sur la mer;1215;Les Pays-Bas meritent bien leur nom. Leur surface est completement plate. Pas de montagnes, pas de collines ! En Neerlandais, Holland signifie même pays creux. En fait, 24% de sa surface se situe sous le niveau de la mer. Le pays est tellement plat que l'homme a du construire partout des digues pour se proteger des inondations qui le menacent en permanence. F & J nous expliquent tout sur cette lutte audacieuse de l'homme contre les eaux. Pourquoi la situation topographique du pays favorise-t-elle les inondations ? Comment assure-t-on la solidite des digues qui protegent la terre des assauts de la mer ? Comment procede-t-on pour assecher le sol de ce qui deviendra ensuite un polder ? Quelles sont les techniques desormais employees pour eviter les nombreuses catastrophes que le pays a connu durant ces derniers siecles ? ;La terre et l'univers;Geographie et geologie;1999
La Provence;1216;Nos deux acolytes nous emmenent faire une petite balade en Provence, au pays des cigales. Nous decouvrirons pourquoi cette region beneficie d'un climat exceptionnel et comment naît le Mistral. Nous verrons comment les plantes s'adaptent à la chaleur tout au long de la journee et, entre la sieste et une partie de petanque, nous apprendrons tout sur le chant des cigales et la production d'huile d'olive. ;La terre et l'univers;Geographie et geologie;1999
Cacao et chocolat;1305;F, J & S nous expliquent tout sur la fabrication du chocolat, depuis la recolte des graines de cacao jusqu'à la confection des bonbons dont nous raffolons tous. Au moment où elles sont recoltees, les graines de cacao ne sentent pas du tout le chocolat et ont même un goût tres amer. Elles devront subir un long processus de transformation et être melangees à d'autres ingredients pour devenir cette pâte brune, onctueuse et sucree que vous connaissez bien. Depuis le Mexique et la Belgique, nos trois comperes ont suivi toutes les etapes de cette metamorphose. Parti de la province mexicaine de Tabasco, le cacaoyer a mis presque 400 ans pour faire le tour du monde. De quelle maniere la production de cacao se repartit-elle aujourd'hui ? Pourquoi l'etape de la fermentation des graines developpe-t-elle les arômes du cacao ? Pourquoi faut-il torrefier la feve de cacao ? Quelle est la composition officielle du chocolat ? Comment obtient-on un chocolat lisse et brillant ? ;La terre et l'univers;Botanique et agronomie;1999
